timestamp,ax,ay,az,gx,gy,gz
0.0,0.0339,-0.0286,0.8074,-99.031,-123.281,-152.812
5.0,0.014600000000000002,-0.0081,0.7964,-108.0,-118.906,-148.656
10.0,-0.012320000000000001,0.00812,0.7680400000000001,-116.98100000000001,-112.05,-145.4752
15.0,-0.040525,0.018075,0.721275,-121.60125000000001,-108.289,-143.67975
20.0,-0.07325999999999999,0.034980000000000004,0.64522,-121.362,-111.5188,-142.38139999999999
25.0,-0.0968,0.06402,0.5709,-117.2372,-122.4128,-141.8002
30.0,-0.11195,0.11604999999999999,0.49855,-110.6095,-141.969,-142.1095
35.0,-0.11408,0.18686,0.44876,-104.7312,-164.5438,-143.9752
40.0,-0.104175,0.273675,0.423575,-101.547,-184.89875,-148.172
45.0,-0.09098,0.35512,0.4211,-101.6188,-196.13799999999998,-154.25
50.0,-0.0808,0.4431,0.4341,-103.656,-199.719,-163.469
55.0,-0.0776,0.5115,0.4563,-105.906,-196.281,-172.844
60.0,-0.0759,0.59368,0.5,-110.15,-188.2876,-185.6376
65.0,-0.07675,0.66665,0.556725,-117.422,-180.031,-197.555
70.0,-0.08322,0.74644,0.63806,-132.3004,-170.8004,-210.556
75.0,-0.0979,0.8210500000000001,0.72435,-154.625,-162.6565,-222.375
80.0,-0.12278,0.89536,0.80566,-184.9374,-156.2004,-233.8004
85.0,-0.15522,0.9676,0.86632,-218.5372,-152.9316,-244.6316
90.0,-0.18853999999999999,1.075876,0.904604,-265.65456,-162.18528,-264.20644
95.0,-0.21994,1.206336,0.931944,-320.39216,-179.00408,-289.39384
100.0,-0.25134,1.336796,0.9592839999999999,-375.12976000000003,-195.82288,-314.58124
105.0,-0.28274,1.467256,0.986624,-429.86735999999996,-212.64167999999998,-339.76864
110.0,-0.31414,1.597716,1.0139639999999999,-484.60496,-229.46048,-364.95604000000003
115.0,-0.2966,1.8613,1.0259,-506.5,-236.188,-375.031
120.0,-0.15356,2.22366,0.98742,-577.6436,-262.6128,-423.9936
125.0,0.056900000000000006,2.5482,0.9308000000000001,-632.0155,-269.6095,-463.797
130.0,0.37104,2.88918,0.85954,-686.0495999999999,-256.469,-501.03119999999996
135.0,0.8046500000000001,3.2237,0.784675,-745.42175,-217.3985,-533.172
140.0,1.1723714285714286,3.4135285714285715,0.7404571428571428,-791.8747142857143,-173.30385714285714,-548.9688571428571
145.0,1.7033666666666667,3.5771333333333333,0.6970666666666667,-859.1246666666666,-100.646,-559.1253333333333
150.0,2.3386,3.6208,0.6604,-947.156,-4.061999999999998,-552.625
155.0,2.76692,3.53312,0.59134,-1017.1247999999999,66.5498,-526.8059999999999
160.0,2.98695,3.44815,0.44582499999999997,-1024.0,101.00775,-493.39825
165.0,3.03184,3.4272,0.13036,-1024.0,99.4688,-447.3374
170.0,2.9045199999999998,3.50718,-0.31738,-1024.0,68.7252,-402.5938
175.0,2.5961,3.6951,-1.0565,-1024.0,17.297,-352.438
180.0,2.1776400000000002,3.90858,-2.0941799999999997,-1024.0,-29.181200000000004,-304.90659999999997
185.0,1.8096800000000002,4.00038,-3.26554,-1024.0,-50.269,-267.0876
190.0,1.544375,3.832325,-4.6858249999999995,-1024.0,-47.73425,-235.39825000000002
195.0,1.54194,3.3234,-5.73008,-1024.0,-35.8316,-223.1814
200.0,1.79,2.4023,-6.2681,-945.719,-36.5,-226.719
205.0,2.1282,1.5469,-5.9788,-735.812,-58.875,-234.938
210.0,2.51614,0.83026,-5.03136,-528.4058,-95.3314,-228.4192
215.0,2.745875,0.591175,-4.104125,-407.328,-118.6795,-199.13299999999998
220.0,2.80488,0.67244,-3.32566,-337.0062,-127.1626,-141.7624
225.0,2.65895,0.8483499999999999,-2.8998999999999997,-302.35900000000004,-124.4065,-75.875
230.0,2.34496,0.94254,-2.6799399999999998,-273.44960000000003,-120.63759999999999,-16.0062
235.0,1.9157250000000001,0.91315,-2.495725,-235.47625,-121.391,27.133250000000004
240.0,1.51982,0.83246,-2.27588,-195.531,-124.3876,45.338
245.0,1.20586,0.77142,-2.0216,-160.4058,-123.4,47.3628
250.0,0.9438,0.7388,-1.7139,-128.188,-111.469,38.719
255.0,0.82506,0.7225199999999999,-1.46644,-108.5876,-84.6062,25.230999999999998
260.0,0.7913,0.6938,-1.304775,-96.57075,-55.531,14.304499999999999
265.0,0.7995,0.649,-1.1803,-86.6062,-25.2562,5.1126000000000005
270.0,0.8251999999999999,0.61025,-1.10535,-80.29650000000001,-3.625,-0.42199999999999993
275.0,0.85384,0.5831999999999999,-1.07612,-77.7188,8.6312,-2.7880000000000003
280.0,0.8772,0.5624,-1.0914,-77.6626,12.5938,-2.6252
285.0,0.899575,0.5309,-1.148275,-77.28925,11.88325,-0.7035
290.0,0.91618,0.4904,-1.21838,-73.5188,9.238,1.6872000000000005
295.0,0.937952,0.45640800000000004,-1.23172,-60.845,8.30784,4.556
300.0,0.961392,0.424168,-1.23112,-46.120000000000005,7.8326400000000005,7.555999999999999
305.0,0.984832,0.391928,-1.23052,-31.394999999999996,7.35744,10.556000000000001
310.0,1.008272,0.359688,-1.2299200000000001,-16.67,6.88224,13.556
315.0,1.031712,0.327448,-1.22932,-1.9450000000000074,6.40704,16.555999999999997
320.0,1.074325,0.3133,-1.1348250000000002,20.766,3.898,18.5155
325.0,1.09995,0.31479999999999997,-1.0387,37.469,-1.8124999999999998,25.5625
330.0,1.1072,0.32116,-0.95672,49.1188,-9.299599999999998,31.980999999999998
335.0,1.096975,0.33037500000000003,-0.8714,58.13275,-17.961,38.054249999999996
340.0,1.07262,0.34130000000000005,-0.7932,63.475,-24.3936,42.2624
345.0,1.04044,0.35422,-0.7202999999999999,66.0254,-27.581400000000002,44.4496
350.0,0.9985,0.3718,-0.6377,65.812,-27.438,44.5
355.0,0.96336,0.38894,-0.5662,61.3188,-23.6192,41.2434
360.0,0.942475,0.400575,-0.5166,54.672,-19.289250000000003,36.6955
365.0,0.93194,0.4068,-0.48456000000000005,45.5436,-14.6374,30.712600000000002
370.0,0.9325,0.40549999999999997,-0.48075,36.547,-10.906,24.765500000000003
375.0,0.94098,0.3982,-0.5037,28.5812,-8.0188,19.0062
380.0,0.9577,0.385275,-0.5507,22.13275,-5.7575,13.61725
385.0,0.98222,0.36841999999999997,-0.60622,18.275,-4.1872,9.7496
390.0,1.01442,0.34700000000000003,-0.66384,16.7498,-3.0812,7.562799999999999
395.0,1.0596,0.3154,-0.7334,17.938,-2.375,7.125
400.0,1.0964,0.2869,-0.7869,22.0,-2.594,8.906
405.0,1.1267,0.2605,-0.8313,28.656,-3.656,12.281
410.0,1.1513,0.2375,-0.8669,39.8985,-6.09375,18.109
415.0,1.16208,0.22666,-0.87988,51.7438,-8.8498,24.2376
420.0,1.1624599999999998,0.2241,-0.8763,62.406,-11.0996,29.8688
425.0,1.1543,0.2262,-0.85815,73.67150000000001,-12.7345,36.0
430.0,1.14026,0.23214,-0.82878,83.4184,-12.8688,41.6062
435.0,1.1222750000000001,0.24180000000000001,-0.7911999999999999,90.922,-11.01575,46.57825
440.0,1.10356,0.25274,-0.7571,94.7688,-7.468999999999999,50.294000000000004
445.0,1.0771,0.2651,-0.7268,96.125,-1.7190000000000003,53.688
450.0,1.0488,0.2722,-0.7163,95.438,3.9689999999999994,55.75
455.0,1.00902,0.274,-0.7308,94.3686,10.7876,57.1496
460.0,0.97722,0.26984,-0.7638199999999999,94.5376,15.7254,57.4438
465.0,0.950975,0.26232500000000003,-0.81535,96.7495,19.38275,57.03925
470.0,0.9359599999999999,0.2527,-0.8777,101.8748,20.756,56.175200000000004
475.0,0.9362999999999999,0.24345,-0.9292,109.01599999999999,18.984499999999997,55.4065
480.0,0.95098,0.23504,-0.96516,117.7688,13.9688,55.1436
485.0,0.980625,0.22905,-0.984375,127.95325,5.6095,55.835499999999996
490.0,1.01808,0.22840000000000002,-0.9861,137.4686,-4.056400000000002,57.7124
495.0,1.042368,0.2333,-0.978616,145.38612,-13.53396,63.10996
500.0,1.063328,0.2393,-0.9696359999999999,153.01752,-22.99016,69.34116
505.0,1.0842880000000001,0.24530000000000002,-0.960656,160.64892,-32.44636,75.57236
510.0,1.105248,0.2513,-0.951676,168.28032,-41.90256,81.80356
515.0,1.126208,0.25730000000000003,-0.942696,175.91172,-51.35876,88.03476
520.0,1.1032333333333333,0.2594666666666666,-0.9812666666666666,180.08366666666666,-54.22933333333334,90.81233333333334
525.0,1.07946,0.2573,-1.03372,191.4128,-57.3502,96.125
530.0,1.0764749999999998,0.254125,-1.0765,204.3435,-59.22675,100.1795
535.0,1.09732,0.25148,-1.09708,217.68720000000002,-60.7436,104.1814
540.0,1.13494,0.25076,-1.0950600000000001,230.58100000000002,-62.2062,109.169
545.0,1.1887,0.2527,-1.0718,244.75,-63.906,117.25
550.0,1.2271,0.2566,-1.0432,254.156,-64.969,126.094
555.0,1.24916,0.26114,-1.01226,262.3436,-65.8192,138.5564
560.0,1.24485,0.262425,-0.9902,267.711,-66.633,150.156
565.0,1.2159200000000001,0.25796,-0.96818,272.762,-68.3124,162.4312
570.0,1.1726,0.2467,-0.9440999999999999,277.375,-70.828,172.625
575.0,1.12226,0.23046,-0.91522,281.78159999999997,-73.475,180.45600000000002
580.0,1.06945,0.2142,-0.8834,286.06275,-75.14825,185.789
585.0,1.0249,0.2049,-0.8581,289.6434,-74.80600000000001,188.10039999999998
590.0,0.9797,0.1997,-0.8381,293.219,-71.938,188.312
595.0,0.948,0.1956,-0.832,295.531,-67.031,186.75
600.0,0.9219,0.1875,-0.8357,297.188,-59.719,184.219
