timestamp,ax,ay,az,gx,gy,gz
0.0,0.7273,-0.8018,-5.2759,-227.344,-503.812,-85.125
5.0,0.49792499999999995,-0.6977749999999999,-4.78455,-194.91424999999998,-439.53875,-66.26575
10.0,0.26854999999999996,-0.59375,-4.293200000000001,-162.4845,-375.2655,-47.4065
15.0,0.03917499999999996,-0.48972499999999997,-3.80185,-130.05475,-310.99225,-28.547250000000005
20.0,-0.19020000000000004,-0.3857,-3.3105,-97.625,-246.719,-9.688000000000002
25.0,0.16262500000000002,-0.389325,-3.014,-33.28125,-226.10125,7.164
30.0,0.36426000000000003,-0.33554,-2.72332,21.0376,-200.1372,22.381
35.0,0.39954999999999996,-0.26295,-2.46655,55.718999999999994,-170.6405,32.625
40.0,0.3548,-0.19765,-2.235475,71.47625,-136.43725,37.6565
45.0,0.33655999999999997,-0.17096,-2.09002,70.6124,-108.0312,38.093399999999995
50.0,0.35286,-0.16508,-1.96632,65.1752,-79.74980000000001,37.662
55.0,0.3792,-0.175,-1.8042,58.719,-43.438,37.938
60.0,0.3701,-0.2034,-1.6428,55.188,-12.344000000000001,39.469
65.0,0.30978,-0.28118,-1.43348,52.406,21.35,41.631
70.0,0.23865000000000003,-0.39254999999999995,-1.2609000000000001,50.60925,45.49225,42.23425
75.0,0.17342000000000002,-0.55258,-1.1052,49.869,65.6438,39.5188
80.0,0.14342,-0.6959,-0.99898,51.3564,79.48100000000001,33.6062
85.0,0.13755,-0.823,-0.902,56.5625,92.48400000000001,23.6875
90.0,0.14350000000000002,-0.8994,-0.796425,67.23475,105.35125000000001,10.374749999999999
95.0,0.14128,-0.90396,-0.7019,78.8376,113.2314,-0.14400000000000102
100.0,0.12928,-0.87196,-0.6078399999999999,89.7754,116.094,-8.2188
105.0,0.1108,-0.8096,-0.4971,99.844,112.031,-15.25
110.0,0.1025,-0.7493,-0.416,102.875,101.188,-19.156
115.0,0.11344,-0.67738,-0.34796,97.9814,81.3186,-22.7254
120.0,0.140575,-0.61995,-0.3209,86.8905,60.92975,-25.50775
125.0,0.1839,-0.56866,-0.33396,68.75659999999999,38.1372,-28.2312
130.0,0.22314,-0.53644,-0.379,50.1876,19.875,-29.9814
135.0,0.25815,-0.51465,-0.45799999999999996,29.108999999999998,2.9059999999999997,-30.828
140.0,0.28014,-0.5047400000000001,-0.55578,9.380999999999998,-10.0502,-30.3252
145.0,0.2927,-0.5030749999999999,-0.6638000000000001,-8.32075,-19.258000000000003,-28.46125
150.0,0.30097999999999997,-0.50632,-0.7564200000000001,-20.9628,-24.069000000000003,-25.6938
155.0,0.3115,-0.5125,-0.8474,-31.25,-26.281,-21.438
160.0,0.32211999999999996,-0.52066,-0.91594,-37.0876,-25.3376,-15.775200000000002
165.0,0.32788,-0.5312600000000001,-0.9599799999999999,-39.9184,-23.0442,-10.375
170.0,0.329625,-0.550675,-0.99525,-41.586,-19.476750000000003,-4.54675
175.0,0.32862,-0.58656,-1.02498,-42.4248,-14.7624,1.1128000000000002
180.0,0.32765,-0.63285,-1.04615,-42.3595,-9.906,4.890499999999999
185.0,0.32770000000000005,-0.6825600000000001,-1.05922,-41.1686,-4.8995999999999995,6.5688
190.0,0.327525,-0.72755,-1.065325,-38.281,0.5237500000000002,6.1645
195.0,0.32508000000000004,-0.7549199999999999,-1.06596,-33.8566,5.519,4.3876
200.0,0.31882,-0.76614,-1.06454,-28.062800000000003,9.918600000000001,2.1503999999999994
205.0,0.31065714285714285,-0.7558571428571429,-1.0591333333333335,-20.820190476190476,12.215476190476192,1.1224761904761906
210.0,0.3022285714285714,-0.7409285714285714,-1.0528,-13.290428571428574,14.008571428571429,0.4155714285714287
215.0,0.2938,-0.726,-1.0464666666666667,-5.760666666666669,15.801666666666668,-0.2913333333333332
220.0,0.28537142857142855,-0.7110714285714286,-1.0401333333333334,1.769095238095236,17.594761904761906,-0.9982380952380951
225.0,0.281,-0.6855,-1.0291,4.781,18.312,-1.281
230.0,0.28505,-0.66195,-1.02145,7.5625,17.953,-0.6094999999999999
235.0,0.28954,-0.6472600000000001,-1.0197,7.4188,17.95,-0.5062
240.0,0.29527499999999995,-0.6333249999999999,-1.0201,5.57,18.3285,-0.789
245.0,0.30132,-0.6215999999999999,-1.0207,2.8876,19.2124,-1.2997999999999998
250.0,0.3081,-0.6094,-1.0208,-0.5939999999999999,21.0,-1.969
255.0,0.3116,-0.60165,-1.0197166666666666,-2.833166666666667,22.90083333333333,-2.333166666666667
260.0,0.3135,-0.5911,-1.0171,-5.531,26.125,-2.562
265.0,0.31048,-0.58154,-1.0120200000000001,-7.6314,29.8812,-2.3628
270.0,0.304575,-0.57405,-1.005225,-9.10925,33.1325,-1.898
275.0,0.29546,-0.56694,-0.99512,-10.681199999999999,36.337199999999996,-1.0435999999999999
280.0,0.2854,-0.5619000000000001,-0.9844999999999999,-12.343499999999999,39.0155,0.0
285.0,0.27594,-0.56022,-0.9746,-13.9872,41.3752,1.0064000000000002
290.0,0.2685,-0.56345,-0.9661,-15.312,43.57025,1.74225
295.0,0.26438,-0.5697,-0.9602400000000001,-15.837200000000001,45.4062,2.1502
300.0,0.2615,-0.5771,-0.9551,-15.438,47.156,2.562
305.0,0.259,-0.5803,-0.9507,-14.125,48.156,3.188
310.0,0.2559,-0.5806,-0.9443,-12.125,48.656,4.156
315.0,0.25229999999999997,-0.5793,-0.9342400000000001,-9.1692,48.9624,5.518400000000001
