timestamp,ax,ay,az,gx,gy,gz
0.0,0.9973,0.1162,0.9412,-5.875,11.469,26.844
5.0,0.9363,0.20495000000000002,0.9773000000000001,-7.734,11.328,27.219
10.0,0.87564,0.27734000000000003,1.00908,-11.6248,10.7872,26.95
15.0,0.804175,0.34802500000000003,1.042975,-18.609,10.445,25.601750000000003
20.0,0.73814,0.40072,1.07238,-26.2376,11.031600000000001,22.7686
25.0,0.6779200000000001,0.43924,1.09838,-32.4438,12.588000000000001,18.1816
30.0,0.6180545454545455,0.48726363636363634,1.1358636363636363,-32.94318181818182,13.494727272727273,6.778909090909089
35.0,0.5581227272727273,0.5382181818181818,1.1763181818181818,-32.09090909090909,14.190636363636365,-6.232454545454548
40.0,0.49819090909090913,0.5891727272727272,1.2167727272727273,-31.238636363636363,14.886545454545455,-19.24381818181818
45.0,0.4382590909090909,0.6401272727272727,1.2572272727272729,-30.386363636363637,15.582454545454546,-32.255181818181825
50.0,0.39382,0.69218,1.3029,-31.049799999999998,15.524799999999999,-46.4996
55.0,0.37685,0.74855,1.3632,-36.078,14.405999999999999,-64.0
60.0,0.36705,0.80585,1.4343750000000002,-46.352000000000004,13.9535,-82.36725
65.0,0.34768,0.85242,1.49422,-57.4624,14.612400000000001,-94.9254
70.0,0.2922,0.9102,1.5623,-71.031,16.594,-105.281
75.0,0.2043,0.9663,1.6201,-81.75,19.531,-110.469
80.0,0.0789,1.0303,1.6838,-90.906,23.844,-113.781
85.0,-0.11646000000000001,1.11916,1.7823,-98.7434,31.1314,-117.31899999999999
90.0,-0.31930000000000003,1.2109999999999999,1.8992,-103.32825,38.46075,-121.55475
95.0,-0.57434,1.3364,2.07554,-107.6312,44.8,-128.3872
100.0,-0.81716,1.47126,2.28032,-113.3814,45.0124,-135.65019999999998
105.0,-1.09315,1.6489,2.58215,-125.1405,33.984,-142.766
110.0,-1.390725,1.88405,3.054575,-148.89075,-0.734499999999997,-143.98425
115.0,-1.60452,2.1017,3.5775200000000003,-180.469,-58.075199999999995,-131.4814
120.0,-1.8,2.3484,4.2625,-232.219,-165.469,-93.938
125.0,-1.9353,2.5261,4.7888,-292.688,-302.188,-37.344
130.0,-2.0935,2.6704,5.113,-368.062,-480.062,36.37499999999999
135.0,-2.4095600000000004,2.81496,5.0357400000000005,-468.5684,-733.112,129.5062
140.0,-2.83875,2.9303749999999997,4.5646,-549.8675000000001,-938.734,201.03875
145.0,-3.47908,3.0411799999999998,3.6926200000000002,-615.2252,-1024.0,264.2748
150.0,-4.192,3.1261,2.6885,-650.1405,-1024.0,319.797
155.0,-4.93732,3.19476,1.6795200000000001,-667.2628,-1024.0,384.7314
160.0,-5.522428571428572,3.2449142857142856,0.9839142857142857,-680.4421428571428,-1024.0,482.1965714285714
165.0,-6.228766666666667,3.3037333333333336,0.30173333333333335,-705.4476666666666,-1024.0,577.5
170.0,-7.6177,3.37525,-0.670625,-781.8595,-1024.0,635.27325
175.0,-8.0,3.2856,-1.6162,-880.969,-1024.0,703.688
180.0,-8.0,2.80896,-2.82252,-979.0496,-1024.0,698.4688
185.0,-8.0,2.11554,-4.03126,-1024.0,-1024.0,637.3002
190.0,-8.0,1.19535,-5.379175,-1024.0,-1024.0,516.6015
195.0,-8.0,0.26305999999999996,-6.60316,-1024.0,-1024.0,343.3186
200.0,-7.13195,-0.2781,-7.14415,-1024.0,-1024.0,178.6875
205.0,-5.30138,-0.37484,-6.8871400000000005,-1020.85,-984.3814,56.6564
210.0,-4.11346,-0.16416,-6.1257600000000005,-982.4872,-818.5812,4.206199999999999
215.0,-3.55265,0.20422500000000002,-5.0914,-892.711,-577.8595,6.74975
220.0,-3.5435,0.4832,-4.2605,-747.969,-398.688,51.438
225.0,-3.5564,0.4587,-3.9773,-598.438,-343.75,88.375
230.0,-3.3438,0.2437,-3.8982,-447.344,-339.562,107.656
235.0,-2.9296478260869563,0.15846086956521738,-3.7203521739130436,-391.2366086956522,-300.32982608695653,85.23078260869566
240.0,-2.515495652173913,0.07322173913043478,-3.542504347826087,-335.12921739130434,-261.09765217391305,62.80556521739131
245.0,-2.1013434782608695,-0.01201739130434784,-3.36465652173913,-279.0218260869565,-221.86547826086957,40.38034782608696
250.0,-1.6871913043478262,-0.09725652173913044,-3.1868086956521737,-222.9144347826087,-182.63330434782608,17.955130434782617
255.0,-1.3081,-0.0669,-2.9607,-183.5,-130.3125,-4.609500000000001
260.0,-1.02792,0.09518,-2.71254,-160.875,-74.19380000000001,-21.912599999999998
265.0,-0.762675,0.21557500000000002,-2.472875,-116.76525,-29.226250000000004,-35.83575
270.0,-0.5352,0.2888,-2.2151,-54.344,8.187999999999999,-49.125
275.0,-0.4146,0.3184,-2.01,-5.938000000000002,30.594,-59.281
280.0,-0.3301,0.342,-1.821,31.312,46.938,-68.5
285.0,-0.24712,0.38362,-1.6348200000000002,57.7876,59.0192,-76.0692
290.0,-0.17809999999999998,0.43779999999999997,-1.505775,70.6325,65.37525,-78.211
295.0,-0.11276,0.5112599999999999,-1.39412,79.494,69.3938,-74.63719999999999
300.0,-0.07205,0.57715,-1.30935,86.1405,70.9375,-66.25
305.0,-0.0587,0.6197600000000001,-1.24564,90.462,69.9504,-54.8436
310.0,-0.071075,0.629325,-1.202175,90.6485,66.44525,-42.1095
315.0,-0.09867999999999999,0.60914,-1.18142,86.044,61.955799999999996,-31.4688
320.0,-0.1394,0.5674,-1.1731,76.438,56.625,-21.281
325.0,-0.1746,0.5264,-1.175,66.469,52.344,-14.5
330.0,-0.21004,0.47392,-1.18474,54.8246,47.0128,-7.9062
335.0,-0.23315000000000002,0.422775,-1.2005,46.17975,41.922250000000005,-2.992
340.0,-0.2498,0.36053999999999997,-1.2277,39.2812,36.125,1.4874
345.0,-0.25826,0.30413999999999997,-1.25938,35.6996,31.3374,4.5186
350.0,-0.26175000000000004,0.24355,-1.2992,34.328,26.8905,6.734500000000001
355.0,-0.25876,0.18752000000000002,-1.33914,34.7372,23.625,7.7126
360.0,-0.24760000000000001,0.136275,-1.381325,35.41375,21.664250000000003,7.40625
365.0,-0.23172,0.09682,-1.42404,35.431,21.544,6.15
370.0,-0.2139,0.0576,-1.4771,35.844,23.938,4.094
375.0,-0.2058,0.0288,-1.5176,38.719,28.562,2.281
380.0,-0.2094,0.00258,-1.54756,46.8624,36.5496,-0.050000000000000044
385.0,-0.222075,-0.01115,-1.5551,56.703500000000005,44.36725,-2.289
390.0,-0.2431,-0.01658,-1.5463200000000001,67.75,52.769,-4.6312
395.0,-0.26328,-0.01702,-1.53086,75.3752,59.519,-6.0814
400.0,-0.2827,-0.01735,-1.51025,80.344,66.25,-6.5625
405.0,-0.29497999999999996,-0.021159999999999998,-1.4882,81.7872,72.3438,-5.9186
410.0,-0.29884999999999995,-0.029949999999999997,-1.4640250000000001,80.4065,78.078,-4.664
415.0,-0.29734,-0.040440000000000004,-1.44174,77.4876,82.6066,-3.675
420.0,-0.2952,-0.0522,-1.4172,73.094,86.906,-3.219
425.0,-0.29661666666666664,-0.059533333333333334,-1.40195,69.63066666666667,89.11933333333333,-3.3231666666666664
430.0,-0.3015,-0.0688,-1.3813,64.844,91.344,-3.625
435.0,-0.29980434782608695,-0.08738695652173913,-1.364104347826087,62.275956521739126,90.75291304347826,-4.623695652173913
440.0,-0.2981086956521739,-0.10597391304347825,-1.3469086956521739,59.70791304347826,90.16182608695652,-5.6223913043478255
445.0,-0.29641304347826086,-0.12456086956521739,-1.329713043478261,57.13986956521739,89.57073913043477,-6.621086956521738
450.0,-0.2947173913043478,-0.14314782608695653,-1.3125173913043477,54.57182608695652,88.97965217391304,-7.619782608695651
455.0,-0.2881666666666667,-0.16716666666666666,-1.3025333333333333,52.80233333333334,88.20833333333333,-10.093666666666667
460.0,-0.27876,-0.18239999999999998,-1.30878,53.088,88.2496,-13.6814
465.0,-0.27205999999999997,-0.18572,-1.3187,54.3376,89.43759999999999,-17.2192
470.0,-0.2678,-0.1787,-1.3303,56.781,91.875,-21.594
475.0,-0.2681,-0.1641,-1.3357,59.344,94.375,-25.125
480.0,-0.26956,-0.14044,-1.33652,62.181,97.1936,-28.9748
