timestamp,ax,ay,az,gx,gy,gz
0.0,0.6775,-0.3025,0.9668,11.938,49.25,24.594
5.0,0.636925,-0.3053,0.9963,12.74175,51.03875,32.2185
10.0,0.60146,-0.30996,1.01698,13.381,51.919000000000004,38.5938
15.0,0.57258,-0.3118,1.03204,13.193800000000001,52.2438,43.4752
20.0,0.542,-0.30835,1.0476,11.4845,52.031,48.078
25.0,0.5059,-0.29507500000000003,1.06565,7.140750000000001,50.866749999999996,52.508
30.0,0.47274,-0.2753,1.08162,1.3940000000000001,48.9876,55.7688
35.0,0.429,-0.2451,1.0996,-7.062,46.125,59.281
40.0,0.3838,-0.2166,1.115,-15.312000000000001,43.531,62.062
45.0,0.31007999999999997,-0.18955999999999998,1.1365,-25.9438,41.431,65.0312
50.0,0.2264,-0.17732,1.16014,-35.0752,41.2686,66.84360000000001
55.0,0.10717499999999999,-0.173375,1.1942499999999998,-44.922,42.6955,67.4065
60.0,-0.06201999999999999,-0.16958,1.24402,-56.412800000000004,44.3502,65.63119999999999
65.0,-0.21269019607843137,-0.15880980392156863,1.2450254901960784,-72.18933333333334,23.733333333333334,68.00074509803922
70.0,-0.34216568627450983,-0.14133431372549018,1.1728392156862746,-95.78766666666667,-28.65333333333335,78.47260784313725
75.0,-0.47164117647058823,-0.12385882352941177,1.1006529411764707,-119.386,-81.04,88.94447058823529
80.0,-0.6011166666666667,-0.10638333333333333,1.0284666666666666,-142.98433333333332,-133.42666666666668,99.41633333333333
85.0,-0.7305921568627451,-0.08890784313725489,0.9562803921568628,-166.58266666666665,-185.8133333333334,109.88819607843138
90.0,-0.8600676470588235,-0.07143235294117646,0.8840941176470589,-190.18099999999998,-238.20000000000005,120.36005882352941
95.0,-0.989543137254902,-0.05395686274509803,0.811907843137255,-213.7793333333333,-290.5866666666667,130.83192156862742
100.0,-1.1190186274509804,-0.03648137254901959,0.7397215686274511,-237.37766666666664,-342.97333333333336,141.3037843137255
105.0,-1.248494117647059,-0.019005882352941178,0.6675352941176471,-260.976,-395.36,151.7756470588235
110.0,-1.3779696078431374,-0.0015303921568627366,0.5953490196078433,-284.5743333333333,-447.74666666666667,162.24750980392156
115.0,-1.5074450980392158,0.015945098039215677,0.5231627450980394,-308.1726666666666,-500.1333333333333,172.71937254901957
120.0,-1.6369205882352944,0.033420588235294146,0.4509764705882353,-331.77099999999996,-552.5200000000001,183.19123529411763
125.0,-1.7663960784313726,0.05089607843137256,0.37879019607843156,-355.36933333333326,-604.9066666666666,193.66309803921564
130.0,-1.8958715686274512,0.068371568627451,0.3066039215686276,-378.9676666666666,-657.2933333333334,204.1349607843137
135.0,-2.0253470588235296,0.08584705882352944,0.2344176470588235,-402.566,-709.6800000000002,214.60682352941177
140.0,-2.154822549019608,0.10332254901960786,0.16223137254901965,-426.1643333333333,-762.0666666666667,225.07868627450978
145.0,-2.2842980392156864,0.12079803921568633,0.09004509803921579,-449.76266666666663,-814.4533333333335,235.55054901960784
150.0,-2.4137735294117646,0.13827352941176474,0.017858823529411927,-473.36099999999993,-866.84,246.02241176470585
155.0,-2.543249019607843,0.15574901960784315,-0.054327450980392156,-496.9593333333333,-919.2266666666668,256.4942745098039
160.0,-2.6727245098039214,0.17322450980392157,-0.1265137254901958,-520.5576666666666,-971.6133333333333,266.9661372549019
165.0,-2.8022,0.19070000000000004,-0.19869999999999988,-544.156,-1024.0,277.438
170.0,-3.2384,0.1619,-0.72985,-636.4685,-1024.0,305.6875
175.0,-3.787775,0.12785000000000002,-1.3444500000000001,-733.11725,-1024.0,321.19575
180.0,-3.763839130434783,-0.1588782608695652,-2.319286956521739,-768.0395217391305,-1024.0,259.7966956521739
185.0,-3.578513043478261,-0.5042260869565218,-3.3638956521739134,-785.9401739130435,-1024.0,180.5575652173913
190.0,-3.393186956521739,-0.8495739130434783,-4.408504347826087,-803.8408260869566,-1024.0,101.31843478260868
195.0,-3.2078608695652173,-1.1949217391304348,-5.453113043478261,-821.7414782608696,-1024.0,22.079304347826053
200.0,-2.716875,-1.4797500000000001,-6.3527000000000005,-804.484,-991.078,-61.522999999999996
205.0,-1.19878,-1.4724000000000002,-6.41452,-655.55,-819.7748,-141.4312
210.0,-0.14865999999999996,-1.36886,-5.91474,-527.5252,-634.0814,-176.6564
215.0,0.4465,-1.2072500000000002,-5.005,-413.922,-423.875,-182.0315
220.0,0.44501999999999997,-1.0174400000000001,-4.0823599999999995,-330.8438,-229.81279999999998,-166.5002
225.0,0.05072500000000002,-0.8036000000000001,-3.335975,-257.24225,-76.05499999999999,-145.46875
230.0,-0.33272,-0.62636,-2.8371399999999998,-184.3248,-1.7439999999999998,-131.9504
235.0,-0.5151,-0.4749,-2.343,-93.344,14.156,-123.094
240.0,-0.3928,-0.3899,-1.9558,-24.25,-9.374999999999998,-116.531
245.0,-0.1616,-0.3132,-1.6343,25.656,-37.5,-107.375
250.0,0.066775,-0.206225,-1.39975,53.76575,-60.49250000000001,-93.7265
255.0,0.15676,-0.10266,-1.3222399999999999,55.2312,-71.4436,-82.2686
260.0,0.1725,-0.011349999999999999,-1.32835,42.469,-77.2655,-73.578
265.0,0.17942,0.06472,-1.36608,22.937600000000003,-79.8996,-66.6688
