timestamp,ax,ay,az,gx,gy,gz
0.0,0.5469,-0.2358,1.01,29.312,19.906,-8.719
5.0,0.57648,-0.20586,1.02682,27.230999999999998,23.075200000000002,3.8502
10.0,0.60198,-0.18468,1.03234,25.9436,24.7376,15.9876
15.0,0.62456,-0.16526,1.03058,25.8002,26.0004,29.1192
20.0,0.64,-0.14185,1.024775,27.24225,27.9375,43.07825
25.0,0.6421,-0.10265,1.0209,30.844,32.281,58.7345
30.0,0.627475,-0.048075,1.0267,35.50025,39.41375,72.6095
35.0,0.60462,0.010940000000000005,1.0385199999999999,39.0938,47.331,82.6748
40.0,0.57526,0.08126,1.0506,40.900400000000005,55.3564,91.4062
45.0,0.5312,0.188,1.0598,39.906,63.75,101.844
50.0,0.4868,0.3003,1.0637,35.438,68.219,111.281
55.0,0.42818,0.45462,1.08144,25.7124,70.4628,123.5628
60.0,0.37755000000000005,0.59605,1.1225749999999999,13.366750000000001,70.891,134.4925
65.0,0.32806,0.7509,1.2040600000000001,-5.8065999999999995,70.3124,146.2184
70.0,0.28964999999999996,0.89895,1.30895,-31.7815,67.9375,157.9215
75.0,0.26017999999999997,1.04904,1.42584,-67.6,61.7004,172.006
80.0,0.23828,1.1844000000000001,1.53604,-109.625,51.188,188.6996
85.0,0.21237499999999998,1.327925,1.67045,-167.39025,33.88275,213.2655
90.0,0.1741,1.4551,1.8303,-237.094,11.938000000000002,245.594
95.0,0.1245,1.5283,1.9626,-294.438,-4.531000000000001,274.969
100.0,0.049100000000000005,1.5823,2.0891,-350.781,-17.469,306.375
105.0,-0.08816,1.63082,2.23946,-417.9628,-26.0124,344.9064
110.0,-0.24505,1.66715,2.3821499999999998,-481.21124999999995,-27.0395,376.2185
115.0,-0.4486,1.70438,2.5459799999999997,-564.8062,-20.8188,403.3436
120.0,-0.6613500000000001,1.73705,2.66505,-665.6565,-9.9685,419.4845
125.0,-0.9074625000000001,1.7961,2.524575,-755.01975,-13.2225,424.660375
130.0,-1.1520666666666668,1.8712666666666666,2.2282,-819.0626666666667,-27.916666666666664,424.97933333333333
135.0,-1.3966708333333333,1.9464333333333332,1.931825,-883.1055833333334,-42.610833333333325,425.29829166666667
140.0,-1.6412750000000003,2.0216000000000003,1.63545,-947.1485,-57.305,425.61725
145.0,-1.8858791666666668,2.096766666666667,1.339075,-1011.1914166666667,-71.99916666666667,425.93620833333335
150.0,-2.1814,2.3154,0.855,-1024.0,-120.219,428.375
155.0,-2.44732,2.63802,0.3846,-1024.0,-172.519,430.8186
160.0,-2.6584,2.9802,-0.010349999999999998,-1024.0,-209.03924999999998,430.83625
