timestamp,ax,ay,az,gx,gy,gz
0.0,-1.0071,-0.1191,0.6653,-79.938,-21.469,-84.25
5.0,-1.0297,-0.12466,0.68582,-91.30600000000001,-28.799799999999998,-89.37519999999999
10.0,-1.035075,-0.121825,0.6913,-101.1015,-34.461,-94.164
15.0,-1.0283047619047618,-0.12023809523809524,0.6851285714285714,-110.93495238095238,-38.129666666666665,-99.85542857142858
20.0,-1.0190666666666668,-0.12733333333333333,0.6742,-119.05233333333334,-39.156333333333336,-105.354
25.0,-1.0098285714285715,-0.13442857142857143,0.6632714285714285,-127.16971428571429,-40.183,-110.85257142857142
30.0,-1.0005904761904763,-0.14152380952380952,0.6523428571428571,-135.28709523809525,-41.209666666666664,-116.35114285714286
35.0,-0.9876666666666667,-0.15323333333333333,0.6318666666666667,-141.781,-42.031,-120.75
40.0,-0.9536,-0.1831,0.5662,-143.531,-38.125,-124.844
45.0,-0.928,-0.1997,0.5288,-143.188,-33.844,-128.375
50.0,-0.90008,-0.2149,0.49814,-141.2314,-30.0748,-131.5124
55.0,-0.88064,-0.2246,0.4817,-139.5124,-27.8312,-133.37460000000002
60.0,-0.863725,-0.233675,0.4718,-138.29725,-25.554499999999997,-135.03125
65.0,-0.8484,-0.2455,0.47035000000000005,-137.9065,-22.5,-137.172
70.0,-0.84218,-0.25692,0.47903999999999997,-138.3124,-20.125,-139.4248
75.0,-0.84658,-0.2675,0.49518,-139.4434,-19.0,-141.9998
80.0,-0.865625,-0.27792500000000003,0.523225,-142.0935,-19.101750000000003,-146.03125
85.0,-0.8962399999999999,-0.28352,0.5573600000000001,-146.2058,-19.9942,-151.3
90.0,-0.9426,-0.2847,0.6047,-152.906,-20.781,-159.438
95.0,-0.9871,-0.2817,0.6489,-160.312,-20.375,-168.188
100.0,-1.03722,-0.27592,0.6984400000000001,-171.4876,-18.4188,-180.6936
105.0,-1.0697999999999999,-0.2701,0.7327,-182.77375,-16.00025,-192.8675
110.0,-1.08458,-0.26644,0.75616,-195.7686,-13.519,-206.7128
115.0,-1.0756999999999999,-0.26725,0.7656000000000001,-207.672,-12.25,-219.297
120.0,-1.04762,-0.27208,0.76526,-218.3562,-12.706000000000001,-230.1376
125.0,-1.0043,-0.279875,0.7564,-228.1015,-15.312249999999999,-238.83575000000002
130.0,-0.95738,-0.28914,0.74006,-235.8002,-19.7062,-244.031
135.0,-0.8982,-0.302,0.7114,-243.219,-26.969,-246.969
140.0,-0.845,-0.3145,0.6785,-247.875,-34.906,-246.969
145.0,-0.77916,-0.3295,0.6311599999999999,-251.325,-46.2876,-244.681
150.0,-0.72356,-0.33902,0.58886,-252.7124,-56.762,-241.5124
155.0,-0.665975,-0.343075,0.5445,-252.95275,-68.3435,-237.3675
160.0,-0.60658,-0.3374,0.50014,-252.3126,-80.9128,-232.4436
165.0,-0.5598,-0.3214,0.46825,-251.828,-91.781,-228.0
170.0,-0.5295799999999999,-0.29982000000000003,0.45424000000000003,-253.1812,-100.4376,-224.5686
175.0,-0.51835,-0.28225,0.462825,-258.8985,-106.2345,-222.87475
180.0,-0.5214599999999999,-0.28062000000000004,0.48798,-269.7752,-107.9748,-223.556
185.0,-0.5271399999999999,-0.29347999999999996,0.5174,-285.2436,-106.2064,-226.13139999999999
190.0,-0.5271,-0.3196,0.5447,-307.938,-99.938,-231.0
195.0,-0.5156,-0.3413,0.5474,-327.562,-91.312,-236.219
200.0,-0.488,-0.35856,0.5183,-347.4372,-78.7998,-243.0436
205.0,-0.455725,-0.3657,0.469,-360.094,-68.15625,-248.844
210.0,-0.41514,-0.36592,0.39734,-368.562,-59.1124,-254.0564
215.0,-0.3751,-0.36045,0.32345,-373.0155,-54.125,-257.2345
220.0,-0.33246363636363635,-0.35008181818181816,0.26294545454545454,-376.24172727272725,-52.98313636363636,-257.4604090909091
225.0,-0.2917363636363636,-0.3387181818181818,0.21785454545454544,-379.19627272727274,-53.42336363636364,-256.1960909090909
230.0,-0.2510090909090909,-0.32735454545454545,0.17276363636363634,-382.1508181818182,-53.86359090909091,-254.93177272727272
235.0,-0.21028181818181818,-0.3159909090909091,0.12767272727272727,-385.1053636363636,-54.30381818181818,-253.66745454545455
240.0,-0.15843333333333334,-0.3056666666666667,0.0776,-387.469,-54.656,-252.656
245.0,-0.0618,-0.3052,0.010500000000000002,-389.219,-52.125,-250.594
250.0,0.005575000000000001,-0.308,-0.028,-391.13325,-46.366749999999996,-248.00775
255.0,0.06038,-0.30100000000000005,-0.05056,-393.5314,-39.318599999999996,-245.4876
260.0,0.1068,-0.28135,-0.060649999999999996,-397.1095,-31.5625,-242.625
265.0,0.14525,-0.2551,-0.063,-401.875,-24.0,-239.4065
