timestamp,ax,ay,az,gx,gy,gz
0.0,0.3223,-0.3875,-1.1074,-161.562,-49.938,12.812
5.0,0.31204,-0.39606,-1.12324,-154.0502,-32.449799999999996,12.2564
10.0,0.306475,-0.38835,-1.1221999999999999,-147.375,-18.75,11.0935
15.0,0.30234,-0.36818,-1.1056,-141.0374,-6.4874,9.6936
20.0,0.29846,-0.3477,-1.0841,-137.1438,1.6062,8.637599999999999
25.0,0.2925,-0.32705,-1.0601500000000001,-134.844,7.686999999999999,7.718999999999999
30.0,0.283975,-0.3076,-1.03905,-134.22674999999998,11.617249999999999,6.945
35.0,0.2762,-0.29416000000000003,-1.0286,-134.5686,13.1438,6.6872
40.0,0.26862,-0.28434,-1.0249,-135.08159999999998,13.7502,6.856
45.0,0.259,-0.2773,-1.0276,-135.594,14.0,7.406
50.0,0.251,-0.2759,-1.0364,-135.906,14.062,7.844
55.0,0.24272,-0.27634000000000003,-1.05426,-135.869,14.0876,7.8942
60.0,0.23715,-0.27785,-1.074975,-135.13299999999998,14.062,7.640750000000001
65.0,0.23432,-0.28106000000000003,-1.10196,-133.15019999999998,14.1748,7.3312
70.0,0.23526,-0.28556,-1.12686,-130.2376,14.594,7.1690000000000005
75.0,0.2469090909090909,-0.2853818181818182,-1.1467272727272726,-124.93418181818183,14.849636363636364,6.781454545454546
80.0,0.2709318181818182,-0.27683636363636366,-1.1590454545454545,-117.11463636363638,14.551227272727273,6.000090909090909
85.0,0.29495454545454547,-0.2682909090909091,-1.1713636363636364,-109.29509090909092,14.252818181818181,5.218727272727273
90.0,0.3189772727272727,-0.2597454545454545,-1.183681818181818,-101.47554545454545,13.954409090909092,4.437363636363637
95.0,0.343,-0.2512,-1.196,-93.656,13.656,3.656
100.0,0.37556,-0.21632,-1.18794,-85.50019999999999,8.7252,5.2748
105.0,0.3948,-0.19148,-1.1793,-80.4,3.7123999999999997,7.9688
110.0,0.40395000000000003,-0.1765,-1.1714250000000002,-77.07025,-1.57075,11.898499999999999
115.0,0.40336,-0.16856,-1.16524,-75.7562,-6.2062,16.724800000000002
120.0,0.3981,-0.15745,-1.1599,-76.4065,-8.609,20.890500000000003
