timestamp,ax,ay,az,gx,gy,gz
0.0,0.0852,0.0664,-1.624,-24.094,-29.562,-10.719
5.0,0.106,0.0962,-1.6587,-13.906,-22.156,-11.5
10.0,0.13216,0.13541999999999998,-1.66886,-2.1689999999999996,-15.1312,-10.881
15.0,0.14745999999999998,0.16314,-1.66296,6.656,-10.3248,-9.3686
20.0,0.15215,0.185,-1.6481,14.9685,-6.09375,-7.140750000000001
25.0,0.14254,0.20198,-1.62472,22.8684,-2.0625999999999998,-4.5812
30.0,0.12402,0.21203999999999998,-1.60036,28.524800000000003,1.056,-2.694
35.0,0.0968,0.21815,-1.57165,33.297,3.8594999999999997,-1.1720000000000002
40.0,0.06355,0.218425,-1.540075,37.140249999999995,5.75775,-0.20275000000000004
45.0,0.03794,0.21352000000000002,-1.51638,39.6624,5.931,-0.062
50.0,0.0139,0.2041,-1.4927,42.5,4.469,-0.562
55.0,-0.0006999999999999992,0.1951,-1.4768,45.281,1.8440000000000003,-1.312
60.0,-0.01084,0.18514,-1.46378,49.2872,-2.5316,-2.1372
65.0,-0.014100000000000001,0.17858,-1.4582,53.1434,-6.7936,-2.6308
70.0,-0.013075,0.172875,-1.4576250000000002,57.57825,-11.383,-2.9530000000000003
75.0,-0.01112,0.16763999999999998,-1.4602600000000001,62.756,-15.8124,-3.1316
80.0,-0.01355,0.1636,-1.4602,67.9375,-18.7185,-3.2190000000000003
85.0,-0.022604,0.15922399999999998,-1.4547160000000001,73.10015999999999,-18.283559999999998,-3.58372
90.0,-0.033444,0.15476399999999998,-1.447576,77.69376,-15.99616,-4.13992
95.0,-0.044284000000000004,0.150304,-1.440436,82.28735999999999,-13.708759999999998,-4.69612
100.0,-0.05512399999999999,0.145844,-1.4332960000000001,86.88095999999999,-11.42136,-5.252319999999999
105.0,-0.065964,0.141384,-1.426156,91.47456,-9.133959999999998,-5.80852
110.0,-0.0818,0.1345,-1.4204,98.219,-3.1560000000000006,-7.281
115.0,-0.09519999999999999,0.13196,-1.42198,104.1498,3.3312,-8.9436
120.0,-0.1042,0.13295,-1.42905,109.44525,8.906,-10.460999999999999
125.0,-0.10848,0.13312000000000002,-1.44374,115.7188,14.1812,-12.1748
130.0,-0.1064,0.12925,-1.4628,122.438,17.4845,-13.875
135.0,-0.09982,0.12688,-1.48216,130.09380000000002,18.5186,-15.593800000000002
140.0,-0.091575,0.13615,-1.4957,139.2185,17.547,-17.22625
145.0,-0.08772,0.15616,-1.4990400000000002,148.2562,15.7942,-18.3372
150.0,-0.093,0.1831,-1.4976,158.438,13.688,-18.969
155.0,-0.1086,0.2004,-1.4983,165.938,12.062,-19.031
160.0,-0.1383,0.20929999999999999,-1.50664,173.04399999999998,10.3308,-19.162000000000003
165.0,-0.16682,0.2062,-1.51872,177.594,9.281,-19.8308
170.0,-0.19592500000000002,0.19205,-1.5363499999999999,181.50025,8.781,-21.4685
175.0,-0.22172,0.16812,-1.56212,185.969,8.9686,-24.3936
180.0,-0.23571999999999999,0.1461,-1.58992,190.8688,9.5624,-27.7
185.0,-0.23935,0.1245,-1.6247500000000001,197.9375,10.531,-31.8905
190.0,-0.229225,0.105975,-1.662925,208.67175,12.06225,-37.1175
195.0,-0.21558,0.10392,-1.6863599999999999,220.7566,13.706000000000001,-41.412800000000004
200.0,-0.2058,0.124,-1.6985,237.719,15.344,-45.219
205.0,-0.2051,0.1531,-1.6941,252.875,15.656,-47.062
210.0,-0.20188,0.17836,-1.6770800000000001,269.6436,14.0808,-48.4562
215.0,-0.192625,0.184875,-1.6570500000000001,283.2735,11.242,-49.531
220.0,-0.17822000000000002,0.1781,-1.6284,297.7748,6.6,-50.6438
225.0,-0.16699999999999998,0.16685,-1.5909499999999999,310.8125,1.1404999999999998,-51.6095
