timestamp,ax,ay,az,gx,gy,gz
0.0,0.627,-0.6299,-0.4653,18.812,-0.938,-9.875
5.0,0.6343,-0.6333,-0.4661,19.656,-1.5,-10.0
10.0,0.64108,-0.64132,-0.4719,19.4252,-1.8059999999999998,-9.7308
15.0,0.64405,-0.6507000000000001,-0.4797,18.44525,-1.93725,-9.289000000000001
20.0,0.6444000000000001,-0.6626000000000001,-0.49035,16.906,-2.1875,-8.781500000000001
25.0,0.64226,-0.6702400000000001,-0.49764,15.531,-2.5312,-8.6628
30.0,0.63816,-0.6727000000000001,-0.50094,14.206000000000001,-2.5252000000000003,-9.0066
35.0,0.632225,-0.6705,-0.5017,12.39075,-1.57025,-9.8985
40.0,0.6285000000000001,-0.66698,-0.50306,10.469,0.2942,-10.8746
45.0,0.6282,-0.6641,-0.5088,8.531,2.406,-11.688
50.0,0.6309,-0.6628,-0.5161,7.781,2.719,-11.844
55.0,0.6335,-0.6609,-0.522,7.844,1.0,-11.688
60.0,0.6326499999999999,-0.654675,-0.521425,8.078000000000001,-3.1405000000000003,-11.429749999999999
65.0,0.6282599999999999,-0.64576,-0.51416,7.3064,-6.643800000000001,-11.3248
70.0,0.62422,-0.6376,-0.50656,5.6248000000000005,-8.2434,-11.4064
75.0,0.62305,-0.6309,-0.5024500000000001,3.109,-8.1715,-11.625
80.0,0.6272800000000001,-0.62822,-0.50434,0.6496,-7.0874,-11.8628
85.0,0.635525,-0.629775,-0.5102500000000001,-1.289,-6.0625,-12.030999999999999
90.0,0.64334,-0.63392,-0.51618,-2.3064,-5.7502,-12.1124
95.0,0.6506,-0.6404,-0.5215,-2.781,-5.875,-12.156
100.0,0.6555,-0.646,-0.5249,-2.625,-5.938,-12.188
105.0,0.6602521739130435,-0.6500478260869565,-0.5280260869565218,-2.080391304347826,-5.700869565217391,-12.407391304347827
110.0,0.6595130434782609,-0.6482869565217391,-0.5291565217391305,-1.3873478260869565,-5.300217391304348,-13.039347826086956
115.0,0.6587739130434783,-0.6465260869565217,-0.5302869565217392,-0.6943043478260869,-4.899565217391304,-13.671304347826087
120.0,0.6580347826086956,-0.6447652173913043,-0.5314173913043478,-0.0012608695652174262,-4.498913043478261,-14.303260869565218
125.0,0.6572956521739131,-0.643004347826087,-0.5325478260869565,0.691782608695652,-4.098260869565218,-14.935217391304349
130.0,0.657,-0.6423,-0.533,0.969,-3.844,-16.438
135.0,0.6466333333333334,-0.6303666666666667,-0.5360666666666667,2.4683333333333333,-3.594,-17.312666666666665
140.0,0.64348,-0.62106,-0.53802,4.1128,-2.5433999999999997,-18.65
145.0,0.6411,-0.6125,-0.5352,6.656,0.21899999999999986,-19.812
150.0,0.6362,-0.6079,-0.5244,8.906,4.719,-20.594
155.0,0.62668,-0.606,-0.50664,9.9124,13.1562,-21.9498
160.0,0.62405,-0.6086499999999999,-0.498625,8.92225,21.6405,-23.5
165.0,0.63572,-0.61664,-0.50598,6.3126,28.719,-24.9502
170.0,0.6578,-0.6265000000000001,-0.52115,3.4065000000000003,30.344,-25.2815
175.0,0.67886,-0.6351,-0.53044,0.6876,26.6248,-24.4314
180.0,0.6894,-0.6421749999999999,-0.5250250000000001,-1.91425,19.7815,-23.10125
185.0,0.68694,-0.64744,-0.50958,-4.369,14.137599999999999,-22.4376
