timestamp,ax,ay,az,gx,gy,gz
0.0,1.0361,-0.4197,0.1953,6.406,27.625,-25.969
5.0,1.0617,-0.42036666666666667,0.2321,5.75,26.666666666666664,-26.25
10.0,1.09164,-0.42714,0.263,5.1566,26.5316,-26.1812
15.0,1.120275,-0.4339,0.287,4.42975,27.25025,-25.67175
20.0,1.1494,-0.4382,0.3135,2.625,29.312,-24.656
25.0,1.1692,-0.4382,0.3403,-0.6560000000000001,32.094,-23.531
30.0,1.1831,-0.4338,0.3748,-6.062,35.312,-22.125
35.0,1.188275,-0.415975,0.42235,-15.39025,39.047250000000005,-19.8825
40.0,1.18516,-0.38854,0.45994,-25.025,41.4126,-17.1248
45.0,1.18044,-0.35960000000000003,0.47988000000000003,-33.2874,42.2314,-13.606399999999999
50.0,1.173,-0.3241,0.483,-41.2345,41.625,-8.344
55.0,1.15998,-0.28362,0.4677,-46.6316,39.6128,-2.9688
60.0,1.146425,-0.23802500000000001,0.4423,-47.85925,36.7185,0.2502500000000001
65.0,1.14812,-0.20104,0.42657999999999996,-43.881,34.6372,-0.5058000000000001
70.0,1.1785,-0.1731,0.4363,-33.812,34.688,-4.875
75.0,1.2285,-0.1653,0.4834,-21.562,37.875,-9.906
80.0,1.30172,-0.16638,0.59396,-4.5128,44.7566,-15.4376
85.0,1.361225,-0.16469999999999999,0.728075,10.89025,51.60925,-19.6175
90.0,1.40854,-0.14982,0.90138,26.7374,58.394,-23.9812
95.0,1.42942,-0.1199,1.0589,38.4188,62.931400000000004,-28.1312
100.0,1.4255499999999999,-0.06225,1.2251,47.453500000000005,66.3595,-33.2655
105.0,1.39018,0.026299999999999997,1.3721,51.1062,68.4748,-38.8126
110.0,1.319575,0.15357500000000002,1.496975,48.43725,69.50750000000001,-44.8125
115.0,1.2303199999999999,0.2984,1.58328,40.9308,69.40639999999999,-50.6498
120.0,1.1108,0.4907,1.6589,29.844,68.406,-58.844
125.0,1.0007,0.6746,1.7146,22.531,67.625,-68.594
130.0,0.84598,0.92764,1.80182,21.2186,69.1436,-85.72540000000001
135.0,0.677975,1.17605,1.92215,26.52375,73.72675,-105.0235
140.0,0.4448,1.47136,2.13986,35.5504,81.3126,-128.7566
145.0,0.17465,1.7688000000000001,2.46045,39.422,86.094,-149.5785
150.0,-0.13138,2.08262,2.89822,29.9814,80.619,-163.0504
155.0,-0.42464,2.39074,3.37156,4.150400000000001,59.63119999999999,-164.4502
160.0,-0.750225,2.77535,3.935225,-48.5075,11.422000000000004,-150.77325000000002
165.0,-1.0045,3.1359,4.38502,-119.956,-58.356399999999994,-123.6816
170.0,-1.2239,3.5007,4.7332,-229.219,-166.875,-78.219
175.0,-1.344,3.697,4.7893,-347.906,-281.5,-26.844
180.0,-1.436,3.7705,4.572,-491.156,-410.594,37.99999999999999
185.0,-1.702238095238095,3.743119047619048,3.685714285714286,-618.023619047619,-526.0180476190476,121.75
190.0,-1.9684761904761903,3.715738095238095,2.799428571428572,-744.8912380952381,-641.4420952380952,205.5
195.0,-2.2347142857142854,3.688357142857143,1.9131428571428573,-871.7588571428572,-756.8661428571429,289.25
200.0,-2.5009523809523806,3.6609761904761906,1.0268571428571431,-998.6264761904763,-872.2901904761904,373.0
205.0,-3.3306999999999998,3.8576666666666664,-0.7696,-1024.0,-906.7706666666667,396.53133333333335
210.0,-4.195,4.183574999999999,-2.3234500000000002,-1024.0,-944.86725,403.32
215.0,-4.8379,4.36202,-3.37068,-1024.0,-957.5938,367.462
220.0,-5.5315,4.2981,-4.5681,-1024.0,-956.312,283.125
225.0,-5.926,3.8306,-5.635,-1024.0,-933.562,177.469
230.0,-5.8715,2.70846,-6.88954,-1024.0,-867.5438,25.944200000000002
235.0,-5.2822,1.45525,-7.712375,-1024.0,-777.91425,-109.85125000000001
240.0,-4.130780000000001,0.19025999999999998,-8.0,-966.6623999999999,-655.3124,-243.8624
245.0,-2.99666,-0.4731,-7.88752,-782.0559999999999,-544.631,-337.0004
250.0,-1.97135,-0.5436,-7.34645,-522.797,-434.906,-406.547
